tweet_id,text,city,school,sentiment,risk_level,risk_score,category,bullying_detected,created_at,processed_at,retweet_count,like_count
dummy_157_1765688751,"gak mau sekolah lagi, trauma di-bully",Surakarta,SMP Negeri 3 Surakarta,negatif,merah,9.0,saksi,True,2025-12-11 17:25:51,2025-12-14 13:05:55,29,60
dummy_158_1765688751,guru BK peduli sama masalah siswa @school,Surakarta,SMA Negeri 2 Surakarta,netral,aman,0.5,unknown,False,2025-12-07 09:03:51,2025-12-14 13:05:55,26,8
dummy_159_1765688751,di sekolahku ada geng yang suka nakut-nakutin adik kelas #sekolah,Surabaya,SMA Negeri 1 Surabaya,netral,aman,1.0,unknown,False,2025-12-01 18:32:51,2025-12-14 13:05:55,10,60
dummy_160_1765688751,kenapa ya aku selalu jadi bahan olokan? capek mental @school,Makassar,SMP Negeri 4 Makassar,netral,aman,1.0,unknown,False,2025-11-26 04:51:51,2025-12-14 13:05:55,22,36
dummy_161_1765688751,ada yang tau cara bantu korban bullying?,Bandung,SMA Negeri 1 Bandung,negatif,merah,9.5,korban,True,2025-11-15 07:05:51,2025-12-14 13:05:55,4,17
dummy_162_1765688751,kenapa ya aku selalu jadi bahan olokan? capek mental,Makassar,SMK Negeri 2 Makassar,netral,aman,1.0,unknown,False,2025-12-06 03:41:51,2025-12-14 13:05:55,50,28
dummy_163_1765688751,hari ini ada workshop anti bullying di sekolah #sekolah,Depok,SMP Negeri 4 Depok,negatif,merah,8.0,saksi,True,2025-11-28 02:08:51,2025-12-14 13:05:55,17,80
dummy_164_1765688751,anak tetangga gak mau sekolah karena dibully,Bandung,SMA Negeri 1 Bandung,negatif,merah,10.0,saksi,True,2025-11-21 12:48:51,2025-12-14 13:05:55,30,95
dummy_165_1765688751,"sekolahku mulai program anti bullying, semoga berhasil #mentalhealth",Palembang,SMA Negeri 4 Palembang,netral,kuning,5.5,saksi,True,2025-12-07 01:35:51,2025-12-14 13:05:55,36,4
dummy_166_1765688751,di sekolahku ada geng yang suka nakut-nakutin adik kelas,Depok,SMA Swasta XYZ Depok,netral,aman,0.5,unknown,False,2025-12-09 02:46:51,2025-12-14 13:05:55,31,11
dummy_167_1765688751,di sekolahku ada geng yang suka nakut-nakutin adik kelas,Yogyakarta,SMA Negeri 2 Yogyakarta,netral,aman,0.5,unknown,False,2025-11-15 15:12:51,2025-12-14 13:05:55,13,23
dummy_168_1765688751,kerja kelompok hari ini seru,Yogyakarta,SMA Negeri 4 Yogyakarta,netral,aman,0.5,unknown,False,2025-12-02 11:23:51,2025-12-14 13:05:55,36,4
dummy_169_1765688751,guru BK peduli sama masalah siswa,Depok,SMA Swasta XYZ Depok,netral,aman,1.0,unknown,False,2025-12-08 21:48:51,2025-12-14 13:05:55,41,62
dummy_170_1765688751,ada anak di sekolahku yang sering nangis di toilet sendirian #mentalhealth,Bekasi,SMA Negeri 3 Bekasi,netral,aman,0.5,unknown,False,2025-11-20 06:52:51,2025-12-14 13:05:55,3,45
dummy_171_1765688751,kenapa ya aku selalu jadi bahan olokan? capek mental,Palembang,SMA Negeri 2 Palembang,netral,aman,1.0,unknown,False,2025-11-27 18:22:51,2025-12-14 13:05:55,31,72
dummy_172_1765688751,"goblok banget sih dia, gampang banget dibully",Makassar,SMP Negeri 4 Makassar,negatif,merah,11.0,pelaku,True,2025-12-05 00:15:51,2025-12-14 13:05:55,24,33
dummy_173_1765688751,liat temen dibully tapi takut ikut campur,Palembang,SMK Negeri 2 Palembang,negatif,merah,13.0,korban,True,2025-11-16 03:54:51,2025-12-14 13:05:55,42,65
dummy_174_1765688751,"diancam kalau melapor ke guru, jadi diam aja",Depok,SMP Negeri 1 Depok,negatif,merah,8.0,saksi,True,2025-11-18 21:01:51,2025-12-14 13:05:55,35,77
dummy_175_1765688751,uang jajan selalu diambil paksa sama senior,Malang,SMA Negeri 2 Malang,netral,aman,0.5,unknown,False,2025-12-14 11:45:51,2025-12-14 13:05:55,10,26
dummy_176_1765688751,kasihan lihat temenku selalu dijauhin dan dihina #mentalhealth @teacher,Bekasi,SMA Negeri 3 Bekasi,negatif,merah,10.0,saksi,True,2025-11-19 04:59:51,2025-12-14 13:05:55,39,25
dummy_177_1765688751,guru BK sangat membantu masalahku,Mataram,SMK Negeri 1 Mataram,netral,aman,1.0,unknown,False,2025-11-30 19:43:51,2025-12-14 13:05:55,1,55
dummy_178_1765688751,"hari ini ngerjain si culun lagi, wkwk @teacher",Medan,SMP Negeri 2 Medan,netral,aman,1.0,unknown,False,2025-12-12 09:18:51,2025-12-14 13:05:55,34,49
dummy_179_1765688751,liat temen dibully tapi takut ikut campur #bullying,Yogyakarta,SMK Negeri 1 Yogyakarta,negatif,merah,13.0,korban,True,2025-12-09 21:09:51,2025-12-14 13:05:55,45,6
dummy_180_1765688751,kenapa sih ada yang tega bully anak orang?,Denpasar,SMA Negeri 4 Denpasar,negatif,merah,8.0,saksi,True,2025-12-14 04:24:51,2025-12-14 13:05:55,9,52
dummy_181_1765688751,sekolah perlu lebih banyak psikolog,Bekasi,SMP Negeri 4 Bekasi,netral,aman,1.0,unknown,False,2025-11-30 04:40:51,2025-12-14 13:05:55,8,88
dummy_182_1765688751,sedih liat anak SMP dibully sampai mogok sekolah #bullying,Surakarta,SMA Negeri 3 Surakarta,negatif,merah,11.0,saksi,True,2025-12-08 04:23:51,2025-12-14 13:05:55,30,34
dummy_183_1765688751,di sekolahku ada geng yang suka nakut-nakutin adik kelas,Surakarta,SMP Negeri 1 Surakarta,netral,aman,1.0,unknown,False,2025-12-04 01:30:51,2025-12-14 13:05:55,46,21
dummy_184_1765688751,akhirnya ada teman yang mau dengerin ceritaku #sekolah @kemdikbud,Surakarta,SMK Negeri 2 Surakarta,netral,aman,0.0,unknown,False,2025-11-21 14:49:51,2025-12-14 13:05:55,10,5
dummy_185_1765688751,ada support group untuk korban bullying,Surakarta,SMP Negeri 1 Surakarta,negatif,merah,10.0,korban,True,2025-11-19 22:36:51,2025-12-14 13:05:55,48,92
dummy_186_1765688751,liburan sekolah menyenangkan #mentalhealth,Medan,SMA Negeri 2 Medan,netral,aman,0.0,unknown,False,2025-11-19 02:59:51,2025-12-14 13:05:55,6,10
dummy_187_1765688751,ada anak di sekolahku yang sering nangis di toilet sendirian #pendidikan,Semarang,SMA Negeri 2 Semarang,netral,aman,1.0,unknown,False,2025-12-04 15:40:51,2025-12-14 13:05:55,45,35
dummy_188_1765688751,"dipukuli teman di kamar mandi sekolah, tapi takut melapor",Tangerang,SMP Negeri 4 Tangerang,negatif,merah,10.5,korban,True,2025-11-15 16:45:51,2025-12-14 13:05:55,32,13
dummy_189_1765688751,"capek, setiap hari nangis sepulang sekolah",Bandung,SMA Swasta XYZ Bandung,netral,aman,1.0,unknown,False,2025-12-10 04:29:51,2025-12-14 13:05:55,18,92
dummy_190_1765688751,uang jajan selalu diambil paksa sama senior,Tangerang,SMK Negeri 1 Tangerang,netral,aman,0.5,unknown,False,2025-12-07 10:55:51,2025-12-14 13:05:55,9,16
dummy_191_1765688751,sekolah yang peduli membuat perbedaan #sekolah,Malang,SMA Negeri 3 Malang,netral,aman,1.0,unknown,False,2025-11-22 03:50:51,2025-12-14 13:05:55,3,70
dummy_192_1765688751,kasihan lihat temenku selalu dijauhin dan dihina #mentalhealth,Surakarta,SMP Negeri 1 Surakarta,negatif,merah,10.0,saksi,True,2025-11-28 03:29:51,2025-12-14 13:05:55,45,56
dummy_193_1765688751,sekolah yang peduli membuat perbedaan,Palembang,SMK Negeri 2 Palembang,netral,aman,1.0,unknown,False,2025-11-18 15:59:51,2025-12-14 13:05:55,34,86
dummy_194_1765688751,liburan sekolah menyenangkan #pendidikan,Malang,SMA Negeri 3 Malang,netral,aman,1.0,unknown,False,2025-11-14 15:13:51,2025-12-14 13:05:55,33,54
dummy_195_1765688751,akhirnya ada teman yang mau dengerin ceritaku,Tangerang,SMK Negeri 2 Tangerang,netral,aman,1.0,unknown,False,2025-12-06 00:56:51,2025-12-14 13:05:55,40,65
dummy_196_1765688751,kasihan lihat temenku selalu dijauhin dan dihina #mentalhealth,Malang,SMA Swasta XYZ Malang,negatif,merah,10.0,saksi,True,2025-12-01 02:37:51,2025-12-14 13:05:55,34,98
dummy_197_1765688751,"capek, setiap hari nangis sepulang sekolah @kemdikbud",Medan,SMA Negeri 4 Medan,netral,aman,1.0,unknown,False,2025-12-12 07:38:51,2025-12-14 13:05:55,20,38
dummy_198_1765688751,hari ini ada workshop anti bullying di sekolah,Surabaya,SMP Swasta ABC Surabaya,negatif,merah,8.0,saksi,True,2025-11-24 06:55:51,2025-12-14 13:05:55,27,29
dummy_199_1765688751,guru BK peduli sama masalah siswa,Jakarta,SMA Swasta XYZ Jakarta,netral,aman,0.5,unknown,False,2025-12-07 07:20:51,2025-12-14 13:05:55,15,10
dummy_200_1765688751,"capek, setiap hari nangis sepulang sekolah",Jakarta,SMP Negeri 2 Jakarta,netral,aman,1.0,unknown,False,2025-12-03 12:43:51,2025-12-14 13:05:55,49,72
dummy_201_1765688751,kenapa sih ada yang tega bully anak orang?,Bandung,SMP Negeri 3 Bandung,negatif,merah,8.0,saksi,True,2025-12-07 02:27:51,2025-12-14 13:05:55,39,12
dummy_202_1765688751,"diancam kalau melapor ke guru, jadi diam aja",Palembang,SMA Negeri 1 Palembang,negatif,merah,7.0,saksi,True,2025-12-09 15:08:51,2025-12-14 13:05:55,0,17
dummy_203_1765688751,uang jajan selalu diambil paksa sama senior,Makassar,SMA Negeri 3 Makassar,netral,aman,1.0,unknown,False,2025-12-06 21:50:51,2025-12-14 13:05:55,29,89
dummy_204_1765688751,"gak kuat lagi, setiap hari dihina di kelas",Semarang,SMP Negeri 3 Semarang,negatif,merah,8.0,saksi,True,2025-11-19 01:37:51,2025-12-14 13:05:55,34,26
dummy_205_1765688751,"capek, setiap hari nangis sepulang sekolah #pendidikan",Jakarta,SMA Swasta XYZ Jakarta,netral,aman,0.5,unknown,False,2025-11-15 04:38:51,2025-12-14 13:05:55,25,3
dummy_206_1765688751,senang bisa bantu teman yang dibully,Jakarta,SMK Negeri 1 Jakarta,negatif,merah,10.0,saksi,True,2025-12-11 18:17:51,2025-12-14 13:05:55,32,34
dummy_207_1765688751,uang jajan selalu diambil paksa sama senior #pendidikan,Malang,SMA Negeri 3 Malang,netral,aman,1.0,unknown,False,2025-11-18 17:41:51,2025-12-14 13:05:55,43,50
dummy_208_1765688751,uang jajan selalu diambil paksa sama senior @kemdikbud,Palembang,SMK Negeri 2 Palembang,netral,aman,0.5,unknown,False,2025-12-10 20:08:51,2025-12-14 13:05:55,2,25
dummy_209_1765688751,konseling di sekolah membantu banget @school,Medan,SMP Negeri 3 Medan,netral,aman,1.0,unknown,False,2025-11-29 04:39:51,2025-12-14 13:05:55,28,37
dummy_210_1765688751,ada anak di sekolahku yang sering nangis di toilet sendirian,Depok,SMA Negeri 3 Depok,netral,aman,1.0,unknown,False,2025-12-03 11:22:51,2025-12-14 13:05:55,11,65
dummy_211_1765688751,kasihan lihat temenku selalu dijauhin dan dihina,Semarang,SMP Negeri 1 Semarang,negatif,merah,10.0,saksi,True,2025-11-14 10:01:51,2025-12-14 13:05:55,45,74
dummy_212_1765688751,"aku ngerasa sedih banget di sekolah, selalu dijauhin teman-teman",Tangerang,SMP Negeri 3 Tangerang,negatif,merah,9.0,saksi,True,2025-12-08 07:14:51,2025-12-14 13:05:55,45,20
dummy_213_1765688751,di sekolahku ada geng yang suka nakut-nakutin adik kelas,Bekasi,SMP Negeri 3 Bekasi,netral,aman,1.0,unknown,False,2025-11-24 09:08:51,2025-12-14 13:05:55,50,8
dummy_214_1765688751,hari ini ada workshop anti bullying di sekolah,Surakarta,SMA Negeri 4 Surakarta,negatif,merah,8.0,saksi,True,2025-11-18 20:00:51,2025-12-14 13:05:55,50,21
dummy_215_1765688751,"si lemah itu cemen banget, gampang nangis",Tangerang,SMA Negeri 4 Tangerang,netral,aman,1.0,unknown,False,2025-11-18 10:46:51,2025-12-14 13:05:55,13,54
dummy_216_1765688751,program mentoring di sekolahku bagus,Makassar,SMA Swasta XYZ Makassar,netral,aman,1.0,unknown,False,2025-11-19 18:28:51,2025-12-14 13:05:55,30,62
dummy_217_1765688751,"capek, setiap hari nangis sepulang sekolah",Makassar,SMA Negeri 4 Makassar,netral,aman,0.5,unknown,False,2025-12-06 22:34:51,2025-12-14 13:05:55,17,20
dummy_218_1765688751,merasa lebih aman di sekolah sekarang @teacher,Semarang,SMP Negeri 1 Semarang,netral,aman,1.0,unknown,False,2025-11-15 22:27:51,2025-12-14 13:05:55,0,69
dummy_219_1765688751,kasihan lihat temenku selalu dijauhin dan dihina #pendidikan,Malang,SMK Negeri 2 Malang,negatif,merah,9.5,saksi,True,2025-11-28 00:49:51,2025-12-14 13:05:55,7,43
dummy_220_1765688751,anak tetangga gak mau sekolah karena dibully,Tangerang,SMP Swasta ABC Tangerang,negatif,merah,10.0,saksi,True,2025-11-24 04:44:51,2025-12-14 13:05:55,50,35
dummy_221_1765688751,"gak kuat lagi, setiap hari dihina di kelas",Denpasar,SMP Negeri 4 Denpasar,negatif,merah,8.0,saksi,True,2025-11-24 20:54:51,2025-12-14 13:05:55,35,18
dummy_222_1765688751,"aku ngerasa sedih banget di sekolah, selalu dijauhin teman-teman #bullying",Mataram,SMP Swasta ABC Mataram,negatif,merah,10.5,saksi,True,2025-11-23 19:40:51,2025-12-14 13:05:55,13,12
dummy_223_1765688751,"gak kuat lagi, setiap hari dihina di kelas",Mataram,SMK Negeri 2 Mataram,negatif,merah,8.0,saksi,True,2025-12-09 17:39:51,2025-12-14 13:05:55,9,74
dummy_224_1765688751,kenapa sih ada yang tega bully anak orang? #bullying @teacher,Jakarta,SMK Negeri 1 Jakarta,negatif,merah,8.0,saksi,True,2025-11-21 18:23:51,2025-12-14 13:05:55,26,70
dummy_225_1765688751,"harusnya sekolah jadi tempat aman, bukan tempat bully @kemdikbud",Bandung,SMP Negeri 4 Bandung,netral,merah,6.0,saksi,True,2025-12-02 22:57:51,2025-12-14 13:05:55,9,46
dummy_226_1765688751,pentingnya empati di lingkungan sekolah,Tangerang,SMA Negeri 4 Tangerang,netral,aman,1.0,unknown,False,2025-11-14 07:51:51,2025-12-14 13:05:55,16,80
dummy_227_1765688751,teman-teman mulai berubah jadi lebih baik,Makassar,SMK Negeri 2 Makassar,netral,aman,0.5,unknown,False,2025-12-02 20:44:51,2025-12-14 13:05:55,4,21
dummy_228_1765688751,"sekolahku mulai program anti bullying, semoga berhasil #pendidikan",Bekasi,SMA Swasta XYZ Bekasi,netral,merah,6.0,saksi,True,2025-12-05 02:23:51,2025-12-14 13:05:55,36,47
dummy_229_1765688751,sedih liat anak SMP dibully sampai mogok sekolah #bullying,Medan,SMA Negeri 1 Medan,negatif,merah,11.0,saksi,True,2025-12-06 07:05:51,2025-12-14 13:05:55,23,67
dummy_230_1765688751,guru BK peduli sama masalah siswa,Denpasar,SMA Swasta XYZ Denpasar,netral,aman,1.0,unknown,False,2025-11-24 15:08:51,2025-12-14 13:05:55,11,50
dummy_231_1765688751,"harusnya sekolah jadi tempat aman, bukan tempat bully",Palembang,SMP Negeri 4 Palembang,netral,kuning,5.5,saksi,True,2025-11-25 06:53:51,2025-12-14 13:05:55,5,19
dummy_232_1765688751,uang jajan selalu diambil paksa sama senior #bullying,Yogyakarta,SMA Negeri 1 Yogyakarta,negatif,merah,8.0,saksi,True,2025-11-20 05:40:51,2025-12-14 13:05:55,38,62
dummy_233_1765688751,"hari ini ngerjain si culun lagi, wkwk #pendidikan",Yogyakarta,SMA Negeri 3 Yogyakarta,netral,aman,1.0,unknown,False,2025-11-27 18:16:51,2025-12-14 13:05:55,29,78
dummy_234_1765688751,akhirnya ada teman yang mau dengerin ceritaku,Surakarta,SMK Negeri 2 Surakarta,netral,aman,0.5,unknown,False,2025-11-19 02:28:51,2025-12-14 13:05:55,17,5
dummy_235_1765688751,"dipukuli teman di kamar mandi sekolah, tapi takut melapor #pendidikan",Depok,SMP Negeri 3 Depok,negatif,merah,11.0,korban,True,2025-12-09 13:47:51,2025-12-14 13:05:55,46,74
dummy_236_1765688751,uang jajan selalu diambil paksa sama senior,Surakarta,SMA Negeri 1 Surakarta,netral,aman,0.0,unknown,False,2025-11-24 16:59:51,2025-12-14 13:05:55,14,2
dummy_237_1765688751,ada support group untuk korban bullying #mentalhealth @teacher,Palembang,SMA Negeri 2 Palembang,negatif,merah,9.5,korban,True,2025-11-22 11:29:51,2025-12-14 13:05:55,29,14
dummy_238_1765688751,wkwk si bodoh itu makin lama makin tolol aja #mentalhealth @teacher,Malang,SMK Negeri 2 Malang,netral,aman,0.5,unknown,False,2025-11-14 09:24:51,2025-12-14 13:05:55,11,27
dummy_239_1765688751,terima kasih buat guru yang bantu atasi bullying,Bandung,SMP Negeri 4 Bandung,netral,merah,6.0,saksi,True,2025-12-11 20:46:51,2025-12-14 13:05:55,37,19
dummy_240_1765688751,olimpiade sains di sekolah,Yogyakarta,SMP Negeri 4 Yogyakarta,netral,aman,0.0,unknown,False,2025-12-13 18:35:51,2025-12-14 13:05:55,7,9
dummy_241_1765688751,"asyik ngejek si cupu, reaksinya lucu banget",Yogyakarta,SMA Negeri 4 Yogyakarta,netral,aman,1.0,unknown,False,2025-11-26 13:27:51,2025-12-14 13:05:55,44,19
dummy_242_1765688751,"harusnya sekolah jadi tempat aman, bukan tempat bully #bullying",Yogyakarta,SMP Negeri 3 Yogyakarta,netral,merah,6.0,saksi,True,2025-11-19 08:49:51,2025-12-14 13:05:55,50,95
dummy_243_1765688751,konseling di sekolah membantu banget #pendidikan,Jakarta,SMK Negeri 2 Jakarta,netral,aman,1.0,unknown,False,2025-12-01 03:59:51,2025-12-14 13:05:55,27,61
dummy_244_1765688751,akhirnya ada teman yang mau dengerin ceritaku,Mataram,SMK Negeri 1 Mataram,netral,aman,1.0,unknown,False,2025-11-23 12:27:51,2025-12-14 13:05:55,40,33
dummy_245_1765688751,kenapa sih ada yang tega bully anak orang?,Semarang,SMA Negeri 4 Semarang,negatif,merah,8.0,saksi,True,2025-11-17 16:39:51,2025-12-14 13:05:55,25,78
dummy_246_1765688751,uang jajan selalu diambil paksa sama senior,Mataram,SMK Negeri 1 Mataram,netral,aman,0.5,unknown,False,2025-12-07 06:37:51,2025-12-14 13:05:55,2,35
dummy_247_1765688751,pentingnya empati di lingkungan sekolah #bullying,Medan,SMP Negeri 4 Medan,negatif,merah,8.0,saksi,True,2025-11-22 04:07:51,2025-12-14 13:05:55,38,31
dummy_248_1765688751,sedih liat anak SMP dibully sampai mogok sekolah,Palembang,SMP Negeri 2 Palembang,negatif,merah,11.0,saksi,True,2025-12-12 09:28:51,2025-12-14 13:05:55,31,100
dummy_249_1765688751,"capek, setiap hari nangis sepulang sekolah",Makassar,SMP Negeri 3 Makassar,netral,aman,1.0,unknown,False,2025-12-12 03:46:51,2025-12-14 13:05:55,49,79
dummy_250_1765688751,anak tetangga gak mau sekolah karena dibully,Depok,SMA Swasta XYZ Depok,negatif,merah,10.0,saksi,True,2025-11-26 17:26:51,2025-12-14 13:05:55,8,89
dummy_251_1765688751,program mentoring di sekolahku bagus,Bandung,SMP Negeri 3 Bandung,netral,aman,1.0,unknown,False,2025-12-12 11:27:51,2025-12-14 13:05:55,27,76
dummy_252_1765688751,wkwk si bodoh itu makin lama makin tolol aja,Bekasi,SMA Negeri 4 Bekasi,netral,aman,0.0,unknown,False,2025-12-02 13:54:51,2025-12-14 13:05:55,5,6
dummy_253_1765688751,"diancam kalau melapor ke guru, jadi diam aja #sekolah",Semarang,SMA Negeri 2 Semarang,negatif,merah,7.0,saksi,True,2025-11-29 21:00:51,2025-12-14 13:05:55,3,9
dummy_254_1765688751,hari ini ada workshop anti bullying di sekolah,Medan,SMK Negeri 2 Medan,negatif,merah,8.0,saksi,True,2025-11-27 10:55:51,2025-12-14 13:05:55,33,23
dummy_255_1765688751,"mau nangis, di-bully terus di sekolah #bullying @teacher",Surakarta,SMP Negeri 1 Surakarta,negatif,merah,8.0,saksi,True,2025-12-12 23:49:51,2025-12-14 13:05:55,45,33
dummy_256_1765688751,ada support group untuk korban bullying,Semarang,SMA Negeri 1 Semarang,negatif,merah,10.0,korban,True,2025-12-01 04:34:51,2025-12-14 13:05:55,14,74
dummy_257_1765688751,gampang banget nakutin anak baru,Palembang,SMP Negeri 2 Palembang,netral,aman,0.5,unknown,False,2025-11-21 23:43:51,2025-12-14 13:05:55,17,33
dummy_258_1765688751,sekolah yang peduli membuat perbedaan,Bandung,SMA Negeri 4 Bandung,netral,aman,0.5,unknown,False,2025-11-14 08:31:51,2025-12-14 13:05:55,13,16
dummy_259_1765688751,merasa lebih aman di sekolah sekarang,Malang,SMK Negeri 2 Malang,netral,aman,1.0,unknown,False,2025-12-04 08:45:51,2025-12-14 13:05:55,47,44
dummy_260_1765688751,belajar tentang cyberbullying hari ini,Jakarta,SMA Swasta XYZ Jakarta,negatif,merah,8.0,saksi,True,2025-12-01 13:55:51,2025-12-14 13:05:55,11,95
dummy_261_1765688751,di sekolahku ada geng yang suka nakut-nakutin adik kelas #mentalhealth,Yogyakarta,SMA Negeri 3 Yogyakarta,netral,aman,1.0,unknown,False,2025-12-01 15:06:51,2025-12-14 13:05:55,11,65
dummy_262_1765688751,olimpiade sains di sekolah,Denpasar,SMP Negeri 4 Denpasar,netral,aman,0.5,unknown,False,2025-11-20 01:39:51,2025-12-14 13:05:55,12,17
dummy_263_1765688751,di sekolahku ada geng yang suka nakut-nakutin adik kelas,Surabaya,SMA Negeri 1 Surabaya,netral,aman,1.0,unknown,False,2025-11-21 10:05:51,2025-12-14 13:05:55,6,94
dummy_264_1765688751,"dipukuli teman di kamar mandi sekolah, tapi takut melapor",Jakarta,SMP Swasta ABC Jakarta,negatif,merah,10.5,korban,True,2025-11-18 13:01:51,2025-12-14 13:05:55,34,5
dummy_265_1765688751,"aku ngerasa sedih banget di sekolah, selalu dijauhin teman-teman @teacher",Malang,SMA Negeri 2 Malang,negatif,merah,9.0,saksi,True,2025-11-23 21:23:51,2025-12-14 13:05:55,10,45
dummy_266_1765688751,"aku ngerasa sedih banget di sekolah, selalu dijauhin teman-teman",Semarang,SMA Negeri 4 Semarang,negatif,merah,8.5,saksi,True,2025-11-14 23:44:51,2025-12-14 13:05:55,7,42
dummy_267_1765688751,"sendiri terus di sekolah, gak ada yang mau temanin",Depok,SMP Swasta ABC Depok,netral,aman,1.0,unknown,False,2025-12-07 04:13:51,2025-12-14 13:05:55,41,52
dummy_268_1765688751,sedih liat anak SMP dibully sampai mogok sekolah #sekolah,Palembang,SMP Negeri 1 Palembang,negatif,merah,11.0,saksi,True,2025-11-21 11:45:51,2025-12-14 13:05:55,17,88
dummy_269_1765688751,kasihan lihat temenku selalu dijauhin dan dihina,Palembang,SMA Swasta XYZ Palembang,negatif,merah,10.0,saksi,True,2025-12-02 17:37:51,2025-12-14 13:05:55,48,62
dummy_270_1765688751,guru BK peduli sama masalah siswa #sekolah,Makassar,SMP Negeri 4 Makassar,netral,aman,1.0,unknown,False,2025-11-28 13:58:51,2025-12-14 13:05:55,49,51
dummy_271_1765688751,"bully itu seru sih, apalagi kalo korban lemah #mentalhealth",Surabaya,SMP Negeri 2 Surabaya,negatif,merah,10.0,korban,True,2025-11-18 23:15:51,2025-12-14 13:05:55,20,54
dummy_272_1765688751,"gak kuat lagi, setiap hari dihina di kelas #sekolah @teacher",Semarang,SMK Negeri 2 Semarang,negatif,merah,7.5,saksi,True,2025-12-01 01:33:51,2025-12-14 13:05:55,10,17
dummy_273_1765688751,wajahnya aja udah minta dijahilin,Bekasi,SMP Negeri 2 Bekasi,netral,aman,1.0,unknown,False,2025-11-26 21:19:51,2025-12-14 13:05:55,38,31
dummy_274_1765688751,ada support group untuk korban bullying,Surakarta,SMA Swasta XYZ Surakarta,negatif,merah,10.0,korban,True,2025-11-21 08:47:51,2025-12-14 13:05:55,46,60
dummy_275_1765688751,"diancam kalau melapor ke guru, jadi diam aja",Bandung,SMK Negeri 2 Bandung,negatif,merah,8.0,saksi,True,2025-11-21 05:54:51,2025-12-14 13:05:55,10,65
